date,name,value,icon
0732,"Francisco Rodrigues dos Santos (Chicão)",1,
0732,"Sónia Costa",1,
0733,"Play - Prémios da Música Portuguesa",1,
0733,"Cláudia Pascoal",1,
0733,"Sara Correia",1,
0733,"Filomena Cautela",1,
0733,"Carolina Deslandes",1,
0733,"Ana Rocha de Sousa",1,
0733,"Lena D'Água",1,
0733,"Dino Santiago",1,
0733,"Tiago Ribeiro",1,
0733,"Hugo Van der Ding",1,
0734,"Miguel Sousa Tavares",1,
0734,"Pedro Nuno Santos",1,
0735,"Rock In Rio",1,
0735,"Sic Caras",1,
0735,"Sic Mulher",1,
0735,"Carolina Patrocínio",1,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Carolina_Patroc%C3%ADnio_%28XXII_Globos_de_Ouro%2C_2017%29.png/330px-Carolina_Patroc%C3%ADnio_%28XXII_Globos_de_Ouro%2C_2017%29.png
0735,"Pedro Crispim",1,
0736,"Fátima Lopes (apresentadora)",1,
0737,"Joana Amaral Dias",1,https://upload.wikimedia.org/wikipedia/commons/4/42/Foto_JAD_wikipedia.jpg
0738,"Ana Rita Clara",1,
0739,"Dolores Aveiro",1,
0739,"Catarina Raminhos",1,
0739,"Rita Ferro Alvim",1,
0739,"Rosa Amado",1,
0740,"Isabel Costa",1,
0740,"Paulo Ferreira",1,
0741,"São José Correia",1,
0741,"Maria Cerqueira Gomes",1,https://upload.wikimedia.org/wikipedia/commons/4/46/Maria_Cerqueira_Gomes.png
0742,"Luciana Abreu",1,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png/330px-Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png
0742,Emmanuel,1,
0743,"Luciana Abreu",1,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png/330px-Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png
0744,"Agnes Arabela",1,
0744,"Catarina Furtado",1,
0744,"Pedro Barroso",1,
0744,"Rita Pereira",1,
0744,"Claudia Isabel",1,
0744,"Patricia Pontes",1,
0744,"Cristina Ferreira",1,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg/1280px-2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg
0744,"Rui Pedro Bras",1,
0744,"Fernando Seara",1,
0744,"Sandra Celas",1,
0745,"Sandra Silvério",1,
0745,"Joana Amaral Dias",1,https://upload.wikimedia.org/wikipedia/commons/4/42/Foto_JAD_wikipedia.jpg
0746,"Henrique Gouveia e Melo",1,
0746,Covid-19,1,https://upload.wikimedia.org/wikipedia/commons/8/82/SARS-CoV-2_without_background.png
0747,"Bárbara Corby",1,
0747,"Sandra Silva",1,
0748,"Gustavo Santos",1,https://media-manager.noticiasaominuto.com/640/naom_613002dac4937.webp?crop_params=eyJsYW5kc2NhcGUiOnsiY3JvcFdpZHRoIjoxMDc4LCJjcm9wSGVpZ2h0Ijo2MDYsImNyb3BYIjowLCJjcm9wWSI6MH0sInBvcnRyYWl0Ijp7ImNyb3BXaWR0aCI6NjA3LCJjcm9wSGVpZ2h0IjoxMDc5LCJjcm9wWCI6MjIzLCJjcm9wWSI6MX19
0749,"Gustavo Santos",1,https://media-manager.noticiasaominuto.com/640/naom_613002dac4937.webp?crop_params=eyJsYW5kc2NhcGUiOnsiY3JvcFdpZHRoIjoxMDc4LCJjcm9wSGVpZ2h0Ijo2MDYsImNyb3BYIjowLCJjcm9wWSI6MH0sInBvcnRyYWl0Ijp7ImNyb3BXaWR0aCI6NjA3LCJjcm9wSGVpZ2h0IjoxMDc5LCJjcm9wWCI6MjIzLCJjcm9wWSI6MX19
0749,"Rúben Rua",1,https://www.imdb.com/name/nm4043995/
0750,"Rui da Fonseca e Castro",1,
0750,CMTV,1,https://upload.wikimedia.org/wikipedia/en/2/2d/CM_TV_logo.png
0751,"Gustavo Santos",1,https://media-manager.noticiasaominuto.com/640/naom_613002dac4937.webp?crop_params=eyJsYW5kc2NhcGUiOnsiY3JvcFdpZHRoIjoxMDc4LCJjcm9wSGVpZ2h0Ijo2MDYsImNyb3BYIjowLCJjcm9wWSI6MH0sInBvcnRyYWl0Ijp7ImNyb3BXaWR0aCI6NjA3LCJjcm9wSGVpZ2h0IjoxMDc5LCJjcm9wWCI6MjIzLCJjcm9wWSI6MX19
0752,"Marco Sousa",1,
0753,"Bárbara Bandeira",1,
0753,"Rui Bandeira",1,
0754,"Big Brother",1,
0754,"Ana Barbosa",1,
0754,"Ana Morina",1,
0754,"Bruno D'Almeida",1,
0754,"Ana Soares",1,
0754,"Aurora Sousa",1,
0754,"Fábio Faísca",1,
0755,"Big Brother",1,
0755,"Joana Schreyer",1,
0755,"Rafael Teixeira",1,
0755,"João Ligeiro",1,
0755,"Nuno Lopes",1,
0755,"Rui Baptista",1,
0755,"Rui Pinheiro",2,
0755,"Maria da Conceição Santos",1,
0755,"Rita Santos",1,
0755,"Yeniffer Campos",1,
0755,"Débora Neves",1,
0756,"Manifestantes Negacionistas",1,
0756,Covid-19,1,https://upload.wikimedia.org/wikipedia/commons/8/82/SARS-CoV-2_without_background.png
0756,"Anabela Seabra (Désirat)",1,
0757,"Manifestantes Negacionistas",1,
0757,Covid-19,1,https://upload.wikimedia.org/wikipedia/commons/8/82/SARS-CoV-2_without_background.png
0757,"Eduardo Ferro Rodrigues",1,
0757,"Anabela Seabra (Désirat)",1,
0757,"Joana Amaral Dias",1,https://upload.wikimedia.org/wikipedia/commons/4/42/Foto_JAD_wikipedia.jpg
0758,"Jorge Martinez (Jorge Rocha)",1,
0759,"Manifestantes Negacionistas",1,
0759,Covid-19,1,https://upload.wikimedia.org/wikipedia/commons/8/82/SARS-CoV-2_without_background.png
0759,"Alexandra Santos (A Dama do Açaime)",1,
0760,Covid-19,1,https://upload.wikimedia.org/wikipedia/commons/8/82/SARS-CoV-2_without_background.png
0760,"Alexandra Santos (A Dama do Açaime)",1,
0761,"Nuno Santana",1,
0762,"Joana Amaral Dias",1,https://upload.wikimedia.org/wikipedia/commons/4/42/Foto_JAD_wikipedia.jpg
0763,CMTV,1,https://upload.wikimedia.org/wikipedia/en/2/2d/CM_TV_logo.png
0763,"Paulo Russo Corceiro",1,
0764,"Carlos Afonso (Bondage)",1,
0764,Covid-19,1,https://upload.wikimedia.org/wikipedia/commons/8/82/SARS-CoV-2_without_background.png
0765,"João Barbosa (Numeiro)",1,
0765,"Alexandre Santos",1,
0766,"João Barbosa (Numeiro)",1,
0766,"Alexandre Santos",1,
0767,"Luciana Abreu",1,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png/330px-Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png
0767,"Jéssica Athayde",1,
0768,"Carlos do Paulo",1,
0769,"Globos de Ouro 2021",1,
0769,"Clara de Sousa",1,
0769,"Teresa Villaverde",1,
0769,"Barbara Pollastri",1,
0769,"José Fidalgo",1,
0769,"Cristina Ferreira",1,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg/1280px-2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg
0769,"João Baião",1,
0769,"Nuno Nogueira",1,
0769,"Fernando Mendes",1,
0769,"Ricardo Pereira",1,
0770,"Globos de Ouro 2021",1,
0770,"Francisco Pedro Balsemão",1,
0770,"Filomena Cautela",1,
0770,"Iva Lamarão",1,
0771,"Globos de Ouro 2021",1,
0771,"Bárbara Tinoco",1,
0771,"Humberto Bernardo",1,
0771,"Carolina Deslandes",1,
0771,"Maria João Luís",1,
0771,"Rui Mendes",1,
0771,"Alexandra Lencastre",1,https://m.media-amazon.com/images/M/MV5BZjQwMTI5MWUtNGFkZC00YmVlLWI0YWUtMDJjMDMyZjA4ZDFhXkEyXkFqcGc@._V1_.jpg
0771,"Francisco Pinto Balsemão",1,
0771,"Augusto Seabra",1,
0771,"Luciana Abreu",1,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png/330px-Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png
0771,"Júlia Pinheiro",1,
0772,"Jorge Kapinha",1,
0772,"Duarte Siopa",1,
0773,"Rúben Rua",1,https://www.imdb.com/name/nm4043995/
0774,"Ricardo Martins Pereira (Arrumadinho)",1,
0774,"Ana Garcia Martins",1,
0775,"Ricardo Martins Pereira (Arrumadinho)",1,
0776,"José Cid",1,https://upload.wikimedia.org/wikipedia/commons/e/e3/Eurovision_Song_Contest_1980_postcards_-_Jos%C3%A9_Cid_08.png
0777,Quimbé,1,
0777,"Ariel Rubin Fonseca",1,
0778,"Rui Xará",1,
0779,"Rui Xará",1,
0780,"Manuel Barros",1,
0781,"Aristides Teixeira",1,
0782,"Joana Marques",1,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0783,"Rúben Rua",1,https://www.imdb.com/name/nm4043995/
0783,"Maria Cerqueira Gomes",1,https://upload.wikimedia.org/wikipedia/commons/4/46/Maria_Cerqueira_Gomes.png
0784,"Rúben Rua",1,https://www.imdb.com/name/nm4043995/
0784,"Maria Cerqueira Gomes",1,https://upload.wikimedia.org/wikipedia/commons/4/46/Maria_Cerqueira_Gomes.png
0785,"Marcelo Rebelo de Sousa",1,https://upload.wikimedia.org/wikipedia/commons/6/61/Marcelo_Rebelo_de_Sousa_em_2018.jpg
0785,"Duarte Siopa",1,
0785,"Mário Jardel",1,
0786,"Separados pela Vida",1,
0786,"Maya (taróloga)",1,https://dioguinho.com/wp-content/uploads/2024/12/tia-maya-.jpg
0787,"Ricardo Teixeira",1,
0788,"Yeniffer Campos",1,
0789,"Sónia Monteiro",1,
0790,"Cristina Ferreira",1,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg/1280px-2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg
0791,"Gustavo Santos",1,https://media-manager.noticiasaominuto.com/640/naom_613002dac4937.webp?crop_params=eyJsYW5kc2NhcGUiOnsiY3JvcFdpZHRoIjoxMDc4LCJjcm9wSGVpZ2h0Ijo2MDYsImNyb3BYIjowLCJjcm9wWSI6MH0sInBvcnRyYWl0Ijp7ImNyb3BXaWR0aCI6NjA3LCJjcm9wSGVpZ2h0IjoxMDc5LCJjcm9wWCI6MjIzLCJjcm9wWSI6MX19
0792,"Gustavo Santos",1,https://media-manager.noticiasaominuto.com/640/naom_613002dac4937.webp?crop_params=eyJsYW5kc2NhcGUiOnsiY3JvcFdpZHRoIjoxMDc4LCJjcm9wSGVpZ2h0Ijo2MDYsImNyb3BYIjowLCJjcm9wWSI6MH0sInBvcnRyYWl0Ijp7ImNyb3BXaWR0aCI6NjA3LCJjcm9wSGVpZ2h0IjoxMDc5LCJjcm9wWCI6MjIzLCJjcm9wWSI6MX19
0793,"Maria Helena Costa",1,
0794,"Joana de Albuquerque",1,
0795,"João Pedro Pais",1,
0796,"Daniel Oliveira (jornalista)",1,
0797,"Dani Salles",1,
0798,"Diogo Faro",1,
0798,"Pedro Granger",1,
0798,"Peter Castro",1,
0798,"Mafalda Fernandes",1,
0798,"Pedro Ferreira Castro",1,
0798,"Mário Amaro",1,
0799,"Vanessa Martins",1,
0800,"Luis Filipe Vieira",1,
0800,"Joe Berardo",1,
0801,"São José Correia",1,
0801,"Gustavo Santos",1,https://media-manager.noticiasaominuto.com/640/naom_613002dac4937.webp?crop_params=eyJsYW5kc2NhcGUiOnsiY3JvcFdpZHRoIjoxMDc4LCJjcm9wSGVpZ2h0Ijo2MDYsImNyb3BYIjowLCJjcm9wWSI6MH0sInBvcnRyYWl0Ijp7ImNyb3BXaWR0aCI6NjA3LCJjcm9wSGVpZ2h0IjoxMDc5LCJjcm9wWCI6MjIzLCJjcm9wWSI6MX19
0802,"João Rendeiro",1,
0802,"Júlio Magalhães",1,
0803,CNN,1,
0803,"Sara de Melo Rocha",1,
0803,"Cátia Esteves",1,
0803,"Ana Brito e Cunha",1,
0803,"Inês Castel-Branco",1,
0803,"Beatriz Ralon",1,
0804,"Noite da Medicina",1,
0805,"Sancha Trindade",1,
0806,"Marta Aragão Pinto",1,
0806,"Sara do Ó",1,
0807,"Susana Pinto",1,
0808,"Fábio Paim",1,
0809,"Pedro Hipólito",1,
0810,"Pedro Hipólito",1,
0811,Estraca,1,
0812,"Pedro Barroso",1,
0813,"Movimento Libertem as Crianças",1,
0813,Covid-19,1,https://upload.wikimedia.org/wikipedia/commons/8/82/SARS-CoV-2_without_background.png
0814,Wuant,1,
0815,"Fernando Nogueira (Bruxo de Fafe)",1,
0816,"Débora Monteiro",1,
0817,"Movimento Libertem as Crianças",1,
0817,Covid-19,1,https://upload.wikimedia.org/wikipedia/commons/8/82/SARS-CoV-2_without_background.png
0817,Vicky,1,
0817,"João Marcello Caetano",1,
0818,"Leandro Portugal",1,
0819,"Ana Isableal",1,
0819,"Joana Marques",1,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0819,"Ana Galvão",1,https://images.rr.pt/ana-galvao-20-anos-sic-mulher60000577_base.jpg
0820,"Vera Fernandes",1,
0821,"Soraia Antunes",1,
0822,"Cláudia Nayara",1,
0823,"Rui Rio",1,
0823,"Francisco Rodrigues dos Santos (Chicão)",1,
0823,"Maria Vieira",1,
0823,"Fernando Rocha (Marido de Maria Vieira)",1,
0823,"Bruno de Carvalho",1,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0823,"Mário Jardel",1,
0823,"Leandro Portugal",1,
0823,"Cláudia Nayara",1,
0823,"Rita Pereira",1,
0823,"Vanessa Martins",1,
0824,"Leandro Portugal",1,
0825,"Rita Matias",1,
0825,"Joana Amaral Dias",1,https://upload.wikimedia.org/wikipedia/commons/4/42/Foto_JAD_wikipedia.jpg
0826,"Marco Paulo",1,
0827,"Helena Laureano",1,
0828,"Joana Amaral Dias",1,https://upload.wikimedia.org/wikipedia/commons/4/42/Foto_JAD_wikipedia.jpg
0829,"Georgina Rodríguez",1,
0830,"Georgina Rodríguez",1,
0830,"Paula Brito",1,
0831,"Luís Franco-Bastos",1,
0831,"Salvador Martinha",1,
0831,"Mariana Alvim",1,
0831,"Pedro Fernandes",1,
0832,"Bruno de Carvalho",1,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0833,"Carlos Areia",1,
0833,"Rosa Bela",1,
0834,"Patrícia Porto",1,
0835,"Rui André Soares",1,
0836,"Rui André Soares",1,
0837,"Gala da TVI",1,
0837,"São José Lapa",1,
0837,"João Montez",1,
0837,"Rita Pereira",1,
0837,"José Lopes",1,
0838,"Gala da TVI",1,
0838,"Kelly Bailey (atriz)",1,
0838,Rosinha,1,
0838,"Mónica Sintra",1,
0838,"Rúben Rua",1,https://www.imdb.com/name/nm4043995/
0838,"Carlos Cunha",1,
0838,"Miguel Silva (Jingle Lee)",1,
0838,"José Cid",1,https://upload.wikimedia.org/wikipedia/commons/e/e3/Eurovision_Song_Contest_1980_postcards_-_Jos%C3%A9_Cid_08.png
0839,"Gala da TVI",1,
0839,"Cláudio Ramos",1,https://www.atelevisao.com/wp-content/uploads/2024/03/Claudio-Ramos-2-860x490.jpg
0839,"Rúben Rua",1,https://www.imdb.com/name/nm4043995/
0839,"Manuel Luís Goucha",1,
0839,"Maria Cerqueira Gomes",1,https://upload.wikimedia.org/wikipedia/commons/4/46/Maria_Cerqueira_Gomes.png
0839,"Maria Botelho Moniz",1,
0839,"Lurdes Baeta",1,
0839,"Miguel Gameiro",1,
0840,"Bruno de Carvalho",1,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0841,"Rui da Fonseca e Castro",1,
0842,"Big Brother Famosos",1,
0842,"Fernando Semedo",1,
0842,"Bernardo Sousa",1,
0842,"Marie (Maria Manuela Pinheiro Gomes)",1,
0842,"Pedro Pico",1,
0842,"Sara Aleixo",1,
0842,"Bruna Gomes",1,
0842,"Mafalda Matos",1,
0842,"Miguel Azevedo",1,
0842,"Tanya (Tânia Lima)",1,
0843,"Ídolos (Portugal)",1,
0843,"André Filipe",1,
0843,"Anuska Marques",1,
0843,"Ricardo José",1,
0843,"Sónia Costa",1,
0843,"Tanya (Tânia Margarida Santos Lima)",1,
0844,"Big Brother Famosos",1,
0844,"Daniel Kenedy",1,
0844,"Nuno Graciano",1,
0845,"Ídolos (Portugal)",1,
0845,"André Filipe",1,
0845,"Anuska Marques",1,
0845,"Ricardo José",1,
0845,"Sónia Costa",1,
0845,"Tanya (Tânia Margarida Santos Lima)",1,
0846,"Rui Unas",1,
0847,"Festival da Canção",1,
0847,"Jorge Gabriel",1,
0847,"Sónia Araújo",1,
0847,"Inês Lopes Gonçalves",1,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg/330px-2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg
0847,"Kumpania Algazarra",1,
0847,"Fado Bicha",1,
0847,Aurea,1,
0847,"Dino D’Santiago",1,
0847,Tatanka,1,
0847,"Pedro Granger",1,
0847,"Dulce Pontes",1,
0847,Surma,1,
0848,"Festival da Canção",1,
0848,"Tânia Ribas de Oliveira",1,
0848,"Inês Lopes Gonçalves",1,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg/330px-2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg
0848,Cubita,1,
0848,"Inês Homem de Melo",1,
0848,"Pepperoni Passion",1,
0848,"Os Azeitonas",1,
0848,Milhanas,1,
0848,"José Carlos Malato",1,
0848,"José Cid",1,https://upload.wikimedia.org/wikipedia/commons/e/e3/Eurovision_Song_Contest_1980_postcards_-_Jos%C3%A9_Cid_08.png
0848,Surma,1,
0848,"O Vampiro Submarino",1,
0849,"Francisco Penin",1,
0849,"Ágata Rodrigues",1,
0850,"Pedro Bello Moraes",1,
0850,"José Cid",1,https://upload.wikimedia.org/wikipedia/commons/e/e3/Eurovision_Song_Contest_1980_postcards_-_Jos%C3%A9_Cid_08.png
0851,"Fernanda Brito",1,
0852,"Sara Aleixo",1,
0852,"Fernanda Brito",1,
0852,"Bruna Cardoso",1,
0853,"Bruno de Carvalho",1,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0854,"Tiago Paiva",1,
0855,"Bárbara Norton de Matos",1,
0855,"Luís Norton de Matos",1,
0856,"Rebeca (Anaísa)",1,
0857,"Para Sempre (telenovela)",1,
0858,"Décio Dinis",1,
0858,"Eliana Dinis",1,
0858,"Catarina Rodrigues",1,
0859,"Casados à Primeira Vista",1,
0859,"Tiago Jaqueta",1,
0859,"Dina Guedes",1,
0860,"Casados à Primeira Vista",1,
0860,"João Pires",1,
0860,"Dulce Pimenta",1,
0861,"Hélder Tavares",1,
0862,"Catarina Furtado",1,
0862,"Mário Augusto",1,
0862,"Vanessa Oliveira",1,
0862,"Paixão da Costa",1,
0862,"Luís Filipe Borges",1,
0862,"Bruno Gascon",1,
0863,"Catarina Furtado",1,
0863,"Mário Augusto",1,
0863,"Vanessa Oliveira",1,
0863,Quimbé,1,
0863,"Sérgio Rosado",1,
0864,"Bárbara Norton de Matos",1,
0864,"Para Sempre (telenovela)",1,
0864,"José Cid",1,https://upload.wikimedia.org/wikipedia/commons/e/e3/Eurovision_Song_Contest_1980_postcards_-_Jos%C3%A9_Cid_08.png
0865,"Ricardo Martins Pereira (Arrumadinho)",1,
0866,"Crónica Criminal",1,
0866,"Ticiana Xavier",1,
0867,"Tayti (banda)",1,
0867,"Ágata Rodrigues",1,
0867,"Catarina Martins (Cathy)",1,
0867,"Tânia Lima (Tanya)",1,
0868,"Gonçalo Quinaz",1,
0868,"Sónia Costa",1,
0868,"Léo Caeiro",1,
0868,"Duarte Siopa",1,
0868,"Adriano Silva Martins",1,
0869,"Gustavo Santos",1,https://media-manager.noticiasaominuto.com/640/naom_613002dac4937.webp?crop_params=eyJsYW5kc2NhcGUiOnsiY3JvcFdpZHRoIjoxMDc4LCJjcm9wSGVpZ2h0Ijo2MDYsImNyb3BYIjowLCJjcm9wWSI6MH0sInBvcnRyYWl0Ijp7ImNyb3BXaWR0aCI6NjA3LCJjcm9wSGVpZ2h0IjoxMDc5LCJjcm9wWCI6MjIzLCJjcm9wWSI6MX19
0869,"Abel Camará",1,
0870,"Joana Marques",1,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0870,"Ana Galvão",1,https://images.rr.pt/ana-galvao-20-anos-sic-mulher60000577_base.jpg
0870,"Inês Lopes Gonçalves",1,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg/330px-2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg
0871,"Sandra Felgueiras",1,
0871,"Cristina Real",1,
0871,"Carlos Carreira",1,
0872,"Nuno Homem de Sá",1,
0873,"Sandra Silva",1,
0874,"Alexandra Solnado",1,
0875,"Anabela Seabra (Désirat)",1,
0875,"Associação 21|26",1,
0875,Covid-19,1,https://upload.wikimedia.org/wikipedia/commons/8/82/SARS-CoV-2_without_background.png
0876,"Nuno Graciano",1,
0877,"Carlos Costa",1,
0878,"Rui Sinel de Cordes",1,
0878,"Alberta Marques Fernandes",1,
0879,"Rui Sinel de Cordes",1,
0879,"Alberta Marques Fernandes",1,
0880,"Sebastião Bugalho",1,
0881,"Mafalda Rodiles (Mafalda Pinto)",1,
0881,"Carina Caldeira",1,
0882,"Casados à Primeira Vista",1,
0882,"Tiago Jaqueta",1,
0882,"Dina Guedes",1,
0883,"Casados à Primeira Vista",1,
0883,"Tiago Jaqueta",1,
0883,"Dina Guedes",1,
0883,"Júlia Pinheiro",1,
0884,"Rúben Semedo",1,
0884,CMTV,1,https://upload.wikimedia.org/wikipedia/en/2/2d/CM_TV_logo.png
0885,"Miguel Coimbra",1,
0885,"João Montez",1,
0886,"Bárbara Corby",1,
0887,"Filomena Cautela",1,
0887,"Play - Prémios da Música Portuguesa",1,
0888,"Carolina Torres",1,
0888,"Play - Prémios da Música Portuguesa",1,
0888,"Bárbara Guimarães",1,
0888,"Gustavo Carona",1,
0888,"Euclides Gomes (EU.CLIDES)",1,
0888,"Cláudia Pascoal",1,
0888,"Leonor Dias",1,
0889,"Judite Sousa",1,
0890,"Betclic Mano a Mano",1,
0890,"Gilmário Vemba",1,
0890,"Ana Garcia Martins",1,
0890,"Landu Bi",1,
0890,"Inês Simões",1,
0890,"João Seabra",1,
0890,"Inês Abrantes",1,
0890,"Francisco Menezes",1,
0890,"Fernando Pereira",1,
0890,"Jorge Andrade",1,
0890,"Pedro Henriques",1,
0891,"Betclic Mano a Mano",1,
0891,"Pedro Henriques",1,
0891,"Gilmário Vemba",1,
0891,"Ana Garcia Martins",1,
0891,"Nuno Duarte (Tio Jel)",1,
0891,"Fernando Melão",1,
0891,"Maria Sampaio",1,
0891,"João Seabra",2,
0891,"Landu Bi",1,
0891,"Inês Simões",1,
0891,"Sara Diniz",1,
0891,"Hugo Sousa",1,
0891,"Francisco Menezes",1,
0891,"Paulo Battista",1,
0891,"Fanny Rodrigues",1,
0892,"Cristina Ferreira",1,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg/1280px-2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg
0892,"Francisco Maria Pereira (Kacha)",1,
0892,"Big Brother",1,
0893,"Francisco Maria Pereira (Kacha)",1,
0893,D.A.M.A,1,
0893,"Cristina Ferreira",1,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg/1280px-2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg
0893,"Big Brother",1,
0894,"António Tadeia",1,
0895,Tatanka,1,
0895,"Ana Bacalhau",1,
0895,"Martim Sousa Tavares",1,
0895,"Joana Marques",1,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0895,"Concorrentes Ídolos 2022",1,
0896,"Concorrentes Ídolos 2022",1,
0897,"Débora Monteiro",1,
0898,"Marial Leal",1,
0898,"Fundação para a Ciência e a Tecnologia",1,
0899,"José Cid",1,https://upload.wikimedia.org/wikipedia/commons/e/e3/Eurovision_Song_Contest_1980_postcards_-_Jos%C3%A9_Cid_08.png
0900,"Joana Marques",1,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0900,"Ana Galvão",1,https://images.rr.pt/ana-galvao-20-anos-sic-mulher60000577_base.jpg
0900,"Inês Lopes Gonçalves",1,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg/330px-2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg
0901,"Joana Marques",1,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0901,"Ana Galvão",1,https://images.rr.pt/ana-galvao-20-anos-sic-mulher60000577_base.jpg
0901,"Inês Lopes Gonçalves",1,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg/330px-2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg
0902,"Tiago Jaqueta",1,
0902,"Ana Jaqueta",1,
0903,"Vanessa Martins",1,
0904,"Catarina Gouveia",1,
0905,"Sara Cunha",1,
0905,"Catarina Gouveia",1,
0906,"Big Brother",1,
0906,"Vitor Soares",1,
0906,"Amílcar Teixeira",1,
0906,"Léo Caeiro",1,
0906,"Duarte Siopa",1,
0906,"Flipa Castro",1,
0906,"Sónia Jesus",1,
0906,"Edmar Teixeira",1,
0907,"Hugo Strada",1,
0907,"Elma Aveiro",1,
0908,"Filipa Castro",1,
0908,"Léo Caeiro",1,
0908,"Duarte Siopa",1,
0908,"Ana Galvão",1,https://images.rr.pt/ana-galvao-20-anos-sic-mulher60000577_base.jpg
